last_name, first_name,player_id,year,xwobacon,oz_swing_percent,whiff_percent,swing_percent,class1,class2
Romine, Austin,519222,2017,0.346,32.4,26.3,49.2,47,C
Hedges, Austin,595978,2019,0.346,34.6,33.2,51.3,48,B
Parra, Gerardo,467827,2017,0.346,35.1,19.3,52,45,D
Travis, Sam,607752,2019,0.346,35.1,22.2,52.6,46,C
Escobar, Yunel,488862,2017,0.345,23.8,19.8,46.9,33,E
Frazier, Todd,453943,2018,0.345,24.7,24.1,40.6,38,B
Rodriguez, Sean,446481,2018,0.345,24.9,40.6,47.3,40,B
Kipnis, Jason,543401,2018,0.345,25.9,20.8,43,38,B
Eaton, Adam,594809,2015,0.338,27.7,18.2,44.1,37,D
Gillespie, Cole,502261,2015,0.322,22.3,17,44.1,37,D
Mercado, Oscar,640458,2019,0.345,27.6,23.2,51.5,38,B
Madrigal, Nick,663611,2020,0.312,26.1,10.7,44.1,37,D
Diaz, Elias,553869,2021,0.345,27.9,24.1,51.3,38,B
DeJong, Paul,657557,2022,0.345,27.9,35.2,48.8,40,B
Betts, Mookie,605141,2022,0.373,22.2,16.5,44.2,41,D
Kieboom, Carter,666198,2021,0.345,29.4,29.5,49.1,44,B
Williams, Mason,592863,2018,0.345,31.3,21.1,52.2,42,B
Gonzalez, Erik,570481,2018,0.345,31.3,27.1,50.6,43,B
Blackmon, Charlie,453568,2022,0.345,32,21.4,51.5,42,B
Marisnick, Jake,545350,2015,0.345,32.3,28.6,52,43,B
Fuentes, Rey,571681,2017,0.345,32.7,28.1,50,47,C
Molina, Yadier,425877,2019,0.345,38.3,18.9,55.8,45,D
Lugo, Dawel,608475,2019,0.345,45.1,21.3,54.8,46,C
Brantley Jr., Michael,488726,2018,0.364,23.7,11,44.2,33,E
Posey III, Buster,457763,2017,0.352,23.4,15.9,44.2,33,E
La Stella, Tommy,600303,2020,0.315,21.3,11.2,38.1,33,E
Altuve, Jose,514888,2022,0.367,28.6,16.2,44.3,33,E
Winker, Jesse,608385,2019,0.366,22.2,18.1,44.3,37,D
Collins, Tyler,607385,2016,0.344,24.7,24.5,47,38,B
Bradley Jr., Jackie,598265,2015,0.344,25.2,30.5,43.7,40,B
Duggar, Steven,621453,2019,0.344,26.7,26.5,47.3,39,B
Haggerty, Sam,664059,2022,0.344,27.5,27.9,49.3,39,B
Castro, Rodolfo,666801,2022,0.344,27.5,32.6,47.5,40,B
Posey III, Buster,457763,2018,0.341,25,13.5,44.3,41,D
Bellinger, Cody,641355,2021,0.344,30.7,29.7,51.4,44,B
Span, Denard,452655,2016,0.335,24.7,13.9,44.3,41,D
Taylor, Michael A.,572191,2022,0.344,31.4,29.1,51.5,44,B
Vazquez, Christian,543877,2017,0.332,28.6,17.7,44.4,41,D
Jackson, Alex,656577,2021,0.344,34.7,51.1,52.4,48,B
Peralta, David,444482,2019,0.344,34.9,24.2,50.4,46,C
Rodriguez, Sean,446481,2015,0.344,35,29,54.5,48,B
Rosario, Amed,642708,2018,0.344,37.9,25.8,54.3,47,C
Urshela, Gio,570482,2015,0.344,39,21,57.4,46,C
Ramirez, Harold,623912,2021,0.344,41.6,23.9,55.2,46,C
Canha, Mark,592192,2021,0.343,20.7,21.5,40.5,34,B
Tauchman, Mike,643565,2020,0.343,21,28.9,45,35,B
Nola, Austin,543592,2019,0.343,22,23.1,42.4,34,B
Berti, Jon,542932,2022,0.343,22.3,24.5,44.5,34,B
Panik, Joe,605412,2016,0.315,21.8,11.2,41.6,33,E
White, Eli,642201,2022,0.343,23.6,39.6,46.6,36,B
Hernandez, Enrique,571771,2017,0.343,24.7,25.4,47,39,B
Suarez, Eugenio,553993,2015,0.343,25.1,25.3,45.5,39,B
Gimenez, Chris,460269,2017,0.343,25.2,27.9,42.2,39,B
Ruiz, Rio,547004,2017,0.343,26.9,27.2,49,39,B
Kipnis, Jason,543401,2017,0.343,27.2,21.1,46.2,38,B
Varsho, Daulton,662139,2020,0.343,28,30.6,45.8,40,B
Cordell, Ryan,641477,2019,0.343,28.7,31.2,49,44,B
Peralta, David,444482,2017,0.343,28.8,21.8,48.6,42,B
McCarthy, Jake,664983,2022,0.343,29.7,27.4,53.1,43,B
Miller, Brad,543543,2022,0.343,30.1,36.3,50.7,44,B
Turner, Justin,457759,2021,0.383,22.7,17.7,44.5,41,D
Gonzalez, Carlos,471865,2017,0.343,32,31.9,50,44,B
Camargo, Johan,622666,2018,0.343,32.3,26.6,49.5,43,B
Grichuk, Randal,545341,2022,0.343,32.7,24.7,50.6,47,C
Diaz, Aledmys,649557,2022,0.343,33,22.7,52.4,46,C
Munoz, Yairo,622168,2018,0.343,35.2,27.3,53,47,C
Kingery, Scott,664068,2018,0.343,36.6,28.6,51.4,47,C
Morneau, Justin,408047,2016,0.343,37.9,24.9,55.2,47,C
Molina, Yadier,425877,2021,0.343,38.9,24,57.1,46,C
Perez, Roberto,547379,2020,0.342,16.4,29.4,36.4,36,B
Gardner, Brett,458731,2020,0.342,16.6,24.2,37.4,34,B
Diaz, Yandy,650490,2021,0.342,18.9,19.3,42.6,33,E
Santana, Carlos,467793,2021,0.342,22.6,22.2,43.4,34,B
Gamel, Ben,592325,2018,0.342,23.2,20.9,41,34,B
Garcia, Willy,591994,2017,0.342,26.8,31,43.8,40,B
Arraez, Luis,650333,2020,0.368,24.1,10.1,44.5,37,D
Cuthbert, Cheslor,596144,2019,0.342,29,24.1,48.6,42,B
Margot, Manuel,622534,2021,0.342,29.9,20.3,51.1,42,B
Hernandez, Enrique,571771,2020,0.342,30,24.5,50,42,B
Ibanez, Andy,628451,2021,0.342,30.2,20.5,51.6,42,B
Mahtook, Mikie,543484,2016,0.342,30.9,28.1,47.1,43,B
Blanco, Gregor,453923,2015,0.352,23.2,17.9,44.5,41,D
France, Ty,664034,2022,0.342,31.9,19.3,52.5,41,D
Rengifo, Luis,650859,2021,0.342,32,26.9,50.2,43,B
Andrus, Elvis,462101,2019,0.342,32.6,19.6,46.4,45,D
Kinsler, Ian,435079,2017,0.341,25,15.5,44.5,45,D
Gonzalez, Carlos,471865,2019,0.342,34.7,35.4,50.7,48,B
Anderson, Tim,641313,2018,0.342,36.2,27.7,54.1,47,C
Wendle, Joey,621563,2020,0.342,36.5,18.7,50.1,45,D
Rosario, Eddie,592696,2020,0.342,39.6,22.6,51.9,46,C
Tapia, Raimel,606132,2022,0.342,42.3,21.5,55.4,46,C
Gomez, Hector,467143,2015,0.342,46.6,28.3,57.2,47,C
Calhoun, Willie,641432,2021,0.334,24.1,16,44.5,33,E
Garcia, Greg,594824,2017,0.341,14.2,19.7,39.9,33,E
Blanco, Gregor,453923,2018,0.341,21.7,24.2,44.6,34,B
Panik, Joe,605412,2018,0.315,19.7,10.6,42.5,33,E
Barnhart, Tucker,571466,2017,0.341,23.7,19,47.9,33,E
Hernandez, Cesar,514917,2016,0.341,23.7,19.8,45.2,33,E
Pujols, Albert,405395,2019,0.331,30.8,18.2,44.5,37,D
Eibner, Brett,518649,2016,0.341,24.5,27.3,48.1,39,B
Lowrie, Jed,476704,2015,0.328,23.6,17,44.5,37,D
Reddick, Josh,502210,2018,0.312,27.3,17.4,44.5,37,D
Profar, Jurickson,595777,2019,0.341,26.1,20.2,45.2,37,D
Gyorko, Jedd,576397,2018,0.341,27.1,25.2,46.2,39,B
Marte, Ketel,606466,2022,0.341,28.1,20.7,46.1,42,B
Verdugo, Alex,657077,2019,0.363,28.9,16,44.6,41,D
Snider, Travis,501983,2015,0.341,28.6,25.7,47.4,43,B
Fielder, Prince,425902,2016,0.341,29.9,24.9,44.7,43,B
Edman, Tommy,669242,2022,0.341,30.6,20.6,47,42,B
Bell, Josh,605137,2016,0.362,22.3,18.2,44.6,41,D
White, Tyler,643603,2016,0.341,30.9,24.1,42.7,42,B
Swanson, Dansby,621020,2018,0.341,31.1,25.4,50.1,43,B
Riddle, JT,595375,2018,0.341,31.8,21.5,51,42,B
Mitchell, Cal,668751,2022,0.341,32.2,26.6,50.5,43,B
Morneau, Justin,408047,2015,0.341,33.5,19.9,52.1,45,D
Perez, Hernan,541650,2018,0.341,36.4,21.3,50.2,46,C
Eaton, Adam,594809,2019,0.342,27.4,17.2,44.6,45,D
Gonzalez, Marwin,503556,2015,0.341,36.9,22.9,51.4,46,C
Gonzalez, Marwin,503556,2022,0.341,37.6,23.1,50,46,C
Brosseau, Mike,670712,2019,0.341,37.8,25.3,52.6,47,C
Tapia, Raimel,606132,2017,0.341,45.6,21.4,58.6,46,C
Crawford, J.P.,641487,2018,0.34,16.5,27.5,39.7,35,B
Torres, Gleyber,650402,2020,0.34,20.1,28,42,35,B
Cain, Lorenzo,456715,2021,0.34,22.5,21.9,44.6,34,B
Nunez, Dom,624513,2021,0.34,23.6,32.8,41.1,36,B
Vavra, Terrin,679631,2022,0.34,24.9,23.2,49.6,38,B
Vogt, Stephen,519390,2017,0.331,32,17.8,44.6,41,D
Kirilloff, Alex,666135,2022,0.34,30.3,20.1,50.3,41,D
Carrera, Ezequiel,485567,2015,0.34,30.7,26,45.9,43,B
Russell, Addison,608365,2019,0.34,31.2,30.2,48.7,44,B
Miller, Owen,680911,2021,0.34,34.6,26.2,48.9,47,C
Rosario, Wilin,501647,2015,0.34,35.3,26.6,53.8,47,C
Romine, Austin,519222,2020,0.34,36.6,29.9,53.5,48,B
Yepez, Juan,660766,2022,0.34,37.1,26.1,54.5,47,C
Castro, Willi,650489,2022,0.34,39.8,28.4,58.2,47,C
Perez, Hernan,541650,2016,0.34,40.2,25.8,54.2,47,C
Descalso, Daniel,518614,2017,0.339,16.9,23.4,40.6,34,B
Santana, Carlos,467793,2018,0.339,21,19.3,41.4,33,E
Almonte, Abraham,501659,2021,0.339,22.9,23.2,43,34,B
Verdugo, Alex,657077,2021,0.373,26.5,17.7,44.7,33,E
Stallings, Jacob,607732,2021,0.339,23.4,23.3,42.5,34,B
Lobaton, Jose,446653,2017,0.339,24.3,25,48.5,39,B
India, Jonathan,663697,2022,0.339,24.5,23.6,41.3,38,B
Thomas, Lane,657041,2022,0.339,26.1,21.1,44.1,38,B
Flowers, Tyler,452095,2015,0.339,27.7,30.6,50.1,40,B
Bregman, Alex,608324,2017,0.362,24.1,16.5,44.7,45,D
Margot, Manuel,622534,2022,0.339,32.6,24.7,52.7,47,C
Machin, Vimael,605353,2022,0.321,26.5,17.9,44.7,45,D
Farmer, Kyle,571657,2022,0.339,36.3,19.2,50.3,45,D
Smith, Dominic,642086,2018,0.339,36.3,28.1,52.6,47,C
Parra, Gerardo,467827,2015,0.339,38,18.3,54.8,45,D
Wade Jr., LaMonte,664774,2022,0.349,23.7,17.8,44.8,33,E
Fowler, Dexter,451594,2015,0.338,19,21.8,41.6,34,B
Soler, Jorge,624585,2017,0.338,23.2,35,40.3,36,B
Motter, Taylor,600301,2017,0.338,23.8,20.9,44.7,34,B
Reynolds, Mark,448602,2019,0.338,24.1,38.4,44.7,40,B
Calhoun, Kole,594777,2021,0.338,24.4,31.9,51.6,40,B
Swanson, Dansby,621020,2017,0.338,24.8,23.7,44.5,38,B
Gordon, Alex,460086,2017,0.338,25.3,23,47.4,38,B
Plawecki, Kevin,608700,2018,0.338,25.3,23.5,44.9,38,B
Evans, Phillip,595943,2021,0.338,25.6,23.6,44.7,38,B
Polanco, Jorge,593871,2019,0.376,26.7,17.3,44.9,37,D
Caratini, Victor,605170,2021,0.338,26.2,25.5,44.8,39,B
Kinsler, Ian,435079,2016,0.358,25.1,15.9,44.9,37,D
Kepler, Max,596146,2017,0.338,26.8,22.2,43.3,38,B
Quinn, Roman,596451,2020,0.338,27.1,28.4,52,39,B
Frazier, Adam,624428,2018,0.341,24.2,14,45,37,D
Verdugo, Alex,657077,2020,0.338,27.8,18.7,42.8,37,D
Maldonado, Martin,455117,2019,0.338,28.4,24.4,45.6,42,B
Arroyo, Christian,624414,2017,0.338,28.7,19.8,52.2,41,D
Dozier, Brian,572821,2015,0.338,29.1,22,45.2,42,B
Encarnacion, Edwin,429665,2020,0.338,29.9,32.6,45.8,44,B
Marte, Ketel,606466,2020,0.319,27.9,14.1,45,41,D
Gimenez, Andres,665926,2020,0.338,30.7,25.5,50,43,B
Stott, Bryson,681082,2022,0.315,28.2,17.2,45,41,D
Lind, Adam,452252,2017,0.415,30.8,18,45.1,41,D
Greiner, Grayson,606988,2019,0.338,31.5,32,46.2,44,B
Andrus, Elvis,462101,2017,0.338,31.8,19.5,47.3,41,D
Parra, Gerardo,467827,2019,0.338,31.8,22.7,50,42,B
Moore, Tyler,489138,2015,0.338,32,25.3,50.1,43,B
Longoria, Evan,446334,2017,0.338,32.2,20.9,49.8,42,B
Franco, Maikel,596748,2020,0.338,32.8,24.6,49.9,47,C
Wendle, Joey,621563,2021,0.338,32.8,25,48.1,47,C
Reddick, Josh,502210,2021,0.338,33.3,21,53.5,46,C
Hechavarria, Adeiny,588751,2019,0.338,35.9,24.3,53.5,46,C
Owings, Chris,572008,2015,0.338,35.9,25.8,53.6,47,C
Pillar, Kevin,607680,2021,0.338,36,24.5,52.6,46,C
Owings, Chris,572008,2017,0.338,38.1,22.9,56.1,46,C
Gomez, Carlos,460576,2018,0.338,38.9,29.2,57.9,48,B
Diaz, Aledmys,649557,2016,0.333,25.1,17.5,45.2,33,E
DeJesus, David,430203,2015,0.313,26.5,13.7,45.2,33,E
Delmonico, Nicky,547170,2017,0.337,18.4,25,45.9,35,B
Verdugo, Alex,657077,2022,0.353,24.9,15.5,45.3,33,E
Gose, Anthony,543238,2016,0.337,23.1,33,42.3,36,B
Reimold, Nolan,460099,2015,0.337,23.2,26.1,40.3,35,B
Semien, Marcus,543760,2018,0.337,23.6,20.3,43.8,34,B
Diaz, Aledmys,649557,2019,0.337,24.9,19.6,45.2,37,D
Candelario, Jeimer,600869,2018,0.337,25.6,25.6,42.6,39,B
Lobaton, Jose,446653,2015,0.337,25.9,30.8,46.1,40,B
Smith, Dominic,642086,2022,0.337,26,26,45.4,39,B
Wieters, Matt,446308,2018,0.323,25.1,17.2,45.3,37,D
Peterson, Jace,607054,2015,0.337,26.6,22.5,43.5,38,B
Saunders, Michael,459431,2017,0.337,26.8,23.7,47.9,38,B
Seager, Kyle,572122,2015,0.385,28.4,17.6,45.4,37,D
Russell, Addison,608365,2015,0.337,28,31,48,40,B
Beltran, Carlos,136860,2015,0.381,28.9,18.1,45.4,41,D
Robles, Victor,645302,2019,0.337,30.1,23,49.9,42,B
Gose, Anthony,543238,2015,0.337,30.6,26.2,50,43,B
d'Arnaud, Travis,518595,2017,0.337,31.1,23.9,52.2,42,B
Albies, Ozzie,645277,2018,0.337,32.6,22,56.8,46,C
Martin, Leonys,547982,2016,0.337,33.1,28.5,51.6,47,C
Dickerson, Corey,572816,2020,0.337,33.2,25.7,53.4,47,C
Gomes, Yan,543228,2017,0.337,34.7,27.3,52.5,47,C
Pujols, Albert,405395,2015,0.364,29.3,16.3,45.4,45,D
Hays, Austin,669720,2022,0.337,36.2,23.5,51,46,C
Culberson, Charlie,518586,2018,0.337,36.8,31,54,48,B
Parra, Gerardo,467827,2016,0.337,38.4,20.9,55.7,46,C
Casali, Curt,592200,2021,0.336,20,29.5,46.1,36,B
Vogt, Stephen,519390,2016,0.344,30.9,17.2,45.4,33,E
Caratini, Victor,605170,2022,0.336,23.8,20.9,42.3,34,B
Bradley Jr., Jackie,598265,2020,0.336,23.8,25.9,45.3,35,B
Alonso, Yonder,475174,2015,0.326,25.9,15.8,45.4,37,D
Navarro, Dioner,425900,2015,0.336,25,20.6,42.9,38,B
Reddick, Josh,502210,2020,0.336,25.7,22.6,46.5,38,B
Taveras, Leody,665750,2021,0.336,26.2,26.3,48.8,39,B
Adrianza, Ehire,501303,2018,0.336,26.6,18.9,48.7,37,D
Arenado, Nolan,571448,2021,0.336,29,18.5,46.8,41,D
Lagares, Juan,501571,2016,0.336,30.7,20.8,44.1,42,B
Parra, Gerardo,467827,2018,0.336,31.1,19.9,51.3,41,D
Contreras, Willson,575929,2018,0.336,31.3,28,49.7,43,B
Almonte, Abraham,501659,2016,0.336,31.6,24.9,52,43,B
Marisnick, Jake,545350,2021,0.336,31.8,33.4,52.3,44,B
Maldonado, Martin,455117,2017,0.336,32.2,26.7,49.6,43,B
Trevino, Jose,624431,2021,0.336,34.2,22.4,48.2,46,C
Phillips, Brandon,408252,2015,0.336,35.4,18.9,54.2,45,D
Farmer, Kyle,571657,2021,0.336,35.4,20,49.9,45,D
Cabrera, Asdrubal,452678,2015,0.336,37.4,22.9,54,46,C
Park, Hoy,660829,2021,0.335,15.9,25.4,39.3,35,B
Stubbs, Drew,453211,2015,0.335,16.2,39.7,40.6,36,B
La Stella, Tommy,600303,2018,0.325,23.7,17.3,45.4,33,E
Allen, Greg,656185,2018,0.335,23.3,19.7,46.9,33,E
Bryant, Kris,592178,2020,0.335,23.8,29.5,47.5,36,B
Hundley, Nick,460026,2015,0.335,24.6,22.3,50.7,38,B
Turner, Justin,457759,2019,0.41,24.5,17.1,45.5,37,D
Heyward, Jason,518792,2018,0.327,28.5,16.9,45.5,37,D
Trammell, Taylor,666211,2021,0.335,26.3,42.9,48.1,40,B
Smolinski, Jake,519295,2015,0.335,26.9,21,45.4,38,B
Solak, Nick,669256,2021,0.335,30,24.8,46,43,B
Kiermaier, Kevin,595281,2021,0.335,30.3,31.3,51.5,44,B
Gosselin, Phil,594838,2021,0.335,31.4,20.9,45.7,42,B
Tulowitzki, Troy,453064,2017,0.312,28.9,18,45.5,41,D
Andrus, Elvis,462101,2021,0.335,31.9,19.6,48.9,41,D
Nunez, Renato,600524,2018,0.335,32.8,31.4,50,48,B
Marisnick, Jake,545350,2019,0.335,33.4,28.9,52.8,47,C
Hosmer, Eric,543333,2022,0.335,33.8,18.8,49,45,D
Wendle, Joey,621563,2018,0.335,34.1,20.5,46.7,46,C
Travis, Devon,581527,2015,0.423,32.1,17.4,45.6,45,D
Escobar, Alcides,444876,2021,0.335,35.5,21.6,52.1,46,C
LeMahieu, DJ,518934,2019,0.413,27,16,45.6,45,D
Santana, Danny,542454,2016,0.335,38.1,25,54.6,47,C
Martin, Russell,431145,2019,0.334,17.2,27,40.3,35,B
Franklin, Nick,545338,2017,0.334,19,23.1,41.8,34,B
Stallings, Jacob,607732,2020,0.334,20.5,25.8,38.8,35,B
Hicks, Aaron,543305,2022,0.334,20.6,25.8,41.1,35,B
Reimold, Nolan,460099,2016,0.334,21,28.6,41.4,35,B
Maybin, Cameron,457727,2016,0.334,22.8,20.2,42.4,33,E
Brantley Jr., Michael,488726,2021,0.378,24.1,10.9,45.6,33,E
Duffy, Matt,622110,2016,0.329,26.3,15.4,45.6,33,E
Simmons, Andrelton,592743,2018,0.315,23.7,13.6,45.6,37,D
Pujols, Albert,405395,2016,0.392,30.6,15.7,45.8,37,D
De Jesus Jr., Ivan,474443,2016,0.334,26.1,21,45.1,38,B
Marte, Ketel,606466,2021,0.418,24.5,17.3,45.9,37,D
Alonso, Yonder,475174,2019,0.334,27,24.9,47.2,39,B
Phillips, Brett,621433,2018,0.334,27.3,35.6,45.7,40,B
Delmonico, Nicky,547170,2018,0.334,28.9,28.2,51.1,43,B
Flores, Wilmer,527038,2019,0.345,29.3,10.8,45.9,41,D
Pina, Manny,444489,2018,0.341,30.7,18.2,45.9,41,D
Marte, Ketel,606466,2018,0.332,24,16,45.9,41,D
Murphy, Daniel,502517,2016,0.421,30.7,12,46,45,D
Phegley, Josh,572033,2017,0.334,35.7,22.7,50.4,46,C
Chisenhall, Lonnie,502082,2015,0.334,39,19.1,53.1,45,D
Pasquantino, Vinnie,686469,2022,0.378,26.5,15.3,46,33,E
Duffy, Matt,622110,2015,0.369,29.7,18.1,46,33,E
Joe, Connor,656582,2022,0.333,21.7,21.2,40.4,34,B
Frazier, Adam,624428,2017,0.334,25.2,13.4,46,33,E
Hernandez, Cesar,514917,2019,0.325,27.7,17.1,46,33,E
Flores, Wilmer,527038,2021,0.313,25.6,16.4,46,33,E
Espinal, Santiago,669289,2022,0.313,25.6,15.5,46.1,33,E
Semien, Marcus,543760,2022,0.333,24.8,20.6,47.2,38,B
Holt, Brock,571788,2019,0.333,25,18.7,42.1,37,D
Cabrera, Melky,466320,2017,0.351,30.9,13.4,46.2,37,D
Beaty, Matt,607461,2019,0.338,30.8,18,46.2,37,D
McCann, Brian,435263,2019,0.333,27.3,19,44,37,D
Heim, Jonah,641680,2021,0.333,27.6,21.6,50,38,B
Posey III, Buster,457763,2019,0.333,28,18.5,47.1,37,D
Profar, Jurickson,595777,2018,0.333,30.2,18.6,48.6,41,D
Hoerner, Nico,663538,2021,0.333,30.4,18.5,48.2,41,D
Osuna, Jose,591741,2018,0.333,32.5,24.3,51.1,46,C
Wong, Kolten,543939,2015,0.333,32.9,19.4,50.4,45,D
Harrison, Josh,543281,2017,0.333,33,21.7,53,46,C
Parmelee, Chris,476633,2015,0.333,33.2,19.2,48.7,45,D
Bogaerts, Xander,593428,2015,0.333,34,20.3,49.1,46,C
Peralta, David,444482,2016,0.333,34,23.2,52,46,C
Escobar, Eduardo,500871,2016,0.333,34.3,19.4,50.2,45,D
Frazier, Adam,624428,2020,0.325,24.7,16.4,46.2,45,D
Rengifo, Luis,650859,2022,0.333,34.9,21.5,55.7,46,C
Andujar, Miguel,609280,2022,0.333,39.6,23.4,51.9,46,C
Murphy, David,461815,2015,0.315,32.7,15.4,46.2,45,D
Blanco, Gregor,453923,2017,0.332,17.1,21.4,40.1,34,B
Turner, Justin,457759,2015,0.403,24.5,17.8,46.3,33,E
Pollock, AJ,572041,2015,0.371,28.9,16.7,46.3,33,E
Lopez, Raffy,607257,2018,0.332,21.8,35,46,36,B
Plawecki, Kevin,608700,2021,0.349,24.7,16.3,46.3,37,D
Canha, Mark,592192,2022,0.332,24.3,22.1,42.9,38,B
Saladino, Tyler,573135,2015,0.332,25.4,18.7,45.4,37,D
Ramirez, Jose,608070,2022,0.331,28.7,15.1,46.3,37,D
Barrera, Tres,668663,2021,0.332,28,23.7,49.6,38,B
Zavala, Seby,664874,2021,0.332,28.1,42.5,52.1,44,B
Martinez, Victor,400121,2016,0.401,30.4,17.2,46.4,41,D
Valaika, Pat,642162,2021,0.332,30.9,27.3,52.5,43,B
Margot, Manuel,622534,2020,0.332,31.7,23.1,47.5,42,B
Jay, Jon,445055,2016,0.332,32.4,21.6,52.1,46,C
Hedges, Austin,595978,2018,0.332,33,27.9,49.1,47,C
Franco, Maikel,596748,2019,0.332,33.9,22,51.5,46,C
Hedges, Austin,595978,2017,0.332,35.8,32,53.1,48,B
Santana, Danny,542454,2017,0.332,36,27.4,56.2,47,C
Garcia, Leury,544725,2019,0.332,36.1,24.4,54.4,46,C
Perez, Hernan,541650,2015,0.332,40.7,26.2,57.9,47,C
Tauchman, Mike,643565,2021,0.331,17.3,34.4,44.8,36,B
Alonso, Yonder,475174,2016,0.332,25.7,17.6,46.4,33,E
Guyer, Brandon,446386,2017,0.331,19.1,24,43.2,34,B
Maldonado, Martin,455117,2016,0.331,19.3,25.3,39.2,35,B
Rizzo, Anthony,519203,2017,0.403,27.9,18.2,46.5,33,E
Hampson, Garrett,641658,2019,0.331,20.5,22.9,40.5,34,B
Jankowski, Travis,608671,2016,0.331,22.2,20.1,41.2,33,E
Smoak, Justin,475253,2020,0.331,22.6,31.4,43.1,36,B
Stewart, DJ,621466,2019,0.331,23,26.2,47.7,35,B
Urias, Luis,649966,2019,0.331,24.2,23.6,42.3,38,B
Luplow, Jordan,656669,2022,0.331,24.3,29.9,47.9,40,B
Reynolds, Matt,608703,2022,0.331,25.5,29.2,41.5,40,B
Ortega, Rafael,542364,2022,0.331,25.8,19.3,45.4,37,D
Swihart, Blake,596119,2018,0.331,27.1,26.8,47.2,39,B
Smith Jr., Dwight,596105,2019,0.331,27.4,28,45.7,39,B
Wong, Kolten,543939,2021,0.331,28,18.8,47.9,37,D
Heyward, Jason,518792,2017,0.334,26.3,16.4,46.5,41,D
Ahmed, Nick,605113,2018,0.331,30,25.2,50.4,43,B
Duffy, Matt,622110,2018,0.33,25,17.3,46.5,41,D
Garcia, Aramis,605244,2022,0.331,31.1,30.8,52.1,44,B
Marisnick, Jake,545350,2016,0.331,31.8,25.5,53.4,43,B
Ellsbury, Jacoby,453056,2016,0.317,25.2,16.7,46.5,41,D
Franco, Maikel,596748,2018,0.331,32.1,21.2,51.8,42,B
Rendon, Anthony,543685,2021,0.312,21.9,17.2,46.5,45,D
Gonzalez, Marwin,503556,2021,0.331,33.1,23.9,47,46,C
Lopes, Tim,621005,2020,0.331,33.3,29.4,54.1,48,B
Kiner-Falefa, Isiah,643396,2021,0.312,30.7,14.5,46.5,45,D
Hunter, Torii,116338,2015,0.331,34.1,23.1,53.4,46,C
Phegley, Josh,572033,2015,0.331,35.8,23.2,52.5,46,C
Perez, Hernan,541650,2017,0.331,39.3,22.8,52.6,46,C
VanMeter, Josh,642165,2022,0.33,13.7,20.1,36.4,33,E
Rojas, Josh,668942,2022,0.33,19.9,22.2,41,34,B
Posey III, Buster,457763,2016,0.371,26.7,14.1,46.7,33,E
Martinez, Victor,400121,2017,0.356,26,16,46.7,33,E
Casali, Curt,592200,2022,0.33,23.2,27.1,47.6,35,B
Segura, Jean,516416,2016,0.37,30,16.9,46.9,33,E
Kipnis, Jason,543401,2020,0.33,23.3,26.2,40,35,B
Tucker, Preston,605512,2018,0.33,24.7,25.6,49.6,39,B
Kim, Ha-Seong,673490,2022,0.33,24.9,19.1,43.3,37,D
Cabrera, Melky,466320,2018,0.349,31,16.6,46.9,37,D
Tsutsugo, Yoshi,660294,2021,0.33,25.4,27.3,45.4,39,B
Isbel, Kyle,664728,2022,0.33,28.2,21.9,46.3,42,B
Franco, Maikel,596748,2017,0.33,28.5,22.3,50.3,42,B
Kepler, Max,596146,2016,0.33,28.9,20.9,43.3,42,B
Pirela, Jose,517369,2018,0.33,30.1,23.6,46.5,42,B
Reyes, Jose,408314,2016,0.33,32.5,20,45.4,45,D
Dubon, Mauricio,643289,2021,0.33,34.5,22.5,52,46,C
Herrera, Odubel,546318,2016,0.33,34.5,23.3,49,46,C
Pujols, Albert,405395,2020,0.33,35.7,22.2,49.2,46,C
Romine, Andrew,461865,2016,0.33,35.8,25.5,56.3,47,C
Knapp, Andrew,595284,2021,0.33,36.9,37.6,56.2,48,B
Cabrera, Melky,466320,2015,0.328,33.2,13.3,47,45,D
Espinosa, Danny,457787,2015,0.33,37,27.8,54.5,47,C
Harrison, Josh,543281,2019,0.33,37.7,27,57.5,47,C
Dickerson, Corey,572816,2022,0.33,40.8,22.8,58.4,46,C
Cervelli, Francisco,465041,2016,0.329,15.8,22,38.1,34,B
Berti, Jon,542932,2021,0.329,21.8,21.8,42.3,34,B
Van Slyke, Scott,475100,2015,0.329,24.9,28.4,46.7,39,B
Lindor, Francisco,596019,2018,0.407,29.8,17.5,47.1,37,D
Young, Chris,455759,2015,0.329,25.4,21.4,45.8,38,B
Blackmon, Charlie,453568,2016,0.403,32,16.9,47.1,37,D
Slater, Austin,596103,2017,0.329,26.7,26.9,47,39,B
Vogt, Stephen,519390,2021,0.329,27.2,26.2,45.8,39,B
Senzel, Nick,669222,2022,0.329,27.7,21.8,47.7,38,B
Perez, Michael,605421,2022,0.329,28,28.4,44.3,39,B
Murphy, Daniel,502517,2017,0.389,30.6,13.7,47.1,41,D
Szczur, Matt,519333,2016,0.329,30.7,22.9,54.1,42,B
Vazquez, Christian,543877,2020,0.329,31.3,22.9,47.6,42,B
Cabrera, Miguel,408234,2022,0.329,31.5,27,50.2,43,B
Mesoraco, Devin,519023,2017,0.329,32.1,25.8,48.4,43,B
Romine, Andrew,461865,2017,0.329,32.3,23.2,53.4,42,B
Sanchez, Yolmer,570560,2017,0.329,33.2,23.6,50.3,46,C
